"id","code","name"
5692,"817206","LIGAMENTORRAFIA O REINSERCION DE LIGAMENTOS VIA ARTROSCOPICA"
5693,"817207","CONDROPLASTIA DE ABRASION DE FALANGES POR ARTROSCOPIA"
5694,"817208","ARTROPLASTIA RADIOCARPIANA (MUÑECA O PUÑO)"
5695,"817301","REEMPLAZO PROTESICO DE LA MUÑECA"
5696,"877802","UROGRAFIA INTRAVENOSA"
5697,"877812","PIELOGRAFIA A TRAVES DE TUBO DE NEFROSTOMIA"
5698,"877814","PIELOGRAFIA RETROGRADA A TRAVES DE CATETER DEJADO EN EL URETER O A TRAVES DE URETEROSTOMIA"
5699,"877815","PIELOGRAFIA RETROGRADA O ANTEROGRADA"
5700,"877816","PIELOGRAFIA PERCUTANEA"
5701,"877831","URETEROGRAFIA RETROGRADA A TRAVES DE CATETER O URETEROSTOMIA"
5702,"906263","Hepatitis C ANTICUERPOS MANUAL"
5703,"906264","Rubeola ANTICUERPOS MANUAL"
5704,"906265","SarampiOn ANTICUERPOS MANUAL"
5705,"906266","Hepatitis E ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO"
5706,"906267","Hepatitis E ANTICUERPOS Ig M SEMIAUTOMATIZADO O AUTOMATIZADO"
5707,"906268","TEST DE AVIDEZ ANTICUERPOS Ig G Rubeola SEMIAUTOMATIZADO O AUTOMATIZADO"
5708,"852002","ESCISION SELECTIVA DE CANAL GALACTOFORO"
5709,"852003","ESCISION EN BLOQUE DE CONDUCTOS GALACTOFOROS"
5710,"852100","RESECCION LOCAL DE LESION DE MAMA SOD"
5711,"852201","RESECCION DE CUADRANTE DE MAMA"
5712,"852202","RESECCION DE CUADRANTE DE MAMA CON CONDUCTOS TERMINALES"
5713,"852300","MASTECTOMIA SUBTOTAL SOD"
5714,"877851","CISTOGRAFIA CON PROYECCIONES OBLICUAS"
5715,"877861","URETROCISTOGRAFIA"
5716,"877862","URETROCISTOGRAFIA MICCIONAL"
5717,"877863","URETROCISTOGRAFIA RETROGRADA"
5718,"877871","URETROGRAFIA RETROGRADA"
5719,"877901","HISTEROSALPINGOGRAFIA"
5720,"877932","SALPINGOGRAFIA SELECTIVA CON RECANALIZACION DE TROMPA"
5721,"903401","ADENOSIN DEAMINASA ADA"
5722,"903402","ALDOLASA"
5723,"903403","ALFA 1 ANTIQUIMIOTRIPSINA SEMIAUTOMATIZADA"
5724,"903404","ALFA 1 ANTIQUIMIOTRIPSINA AUTOMATIZADA"
5725,"903405","ALFA 1 ANTITRIPSINA SEMIAUTOMATIZADO"
5726,"903406","ALFA 1 ANTITRIPSINA AUTOMATIZADA"
5727,"903407","ALFA 1 GLICOPROTEINA ACIDA U OROMUCOIDE"
5728,"817302","REVISION DE REEMPLAZO TOTAL DE MUÑECA"
5729,"817901","ARTROPLASTIAS INTERFALANGICAS (POR CADA DEDO)"
5730,"817902","DESCOMPRESION DE HUESO DE MUÑECA O MANO VIA ABIERTA"
5731,"817903","DESCOMPRESION DE HUESO DE MUÑECA O MANO VIA ARTROSCOPICA"
5732,"818010","REEMPLAZO PROTESICO PRIMARIO TOTAL DE HOMBRO"
5733,"818020","REEMPLAZO PROTESICO SECUNDARIO TOTAL DE HOMBRO"
5734,"906269","TEST DE AVIDEZ ANTICUERPOS Ig G Citomegalovirus SEMIAUTOMATIZADO O AUTOMATIZADO"
5735,"906270","SARS CoV2 COVID-19 ANTICUERPOS Ig G"
5736,"906271","SARS CoV2 COVID-19 ANTICUERPOS Ig M"
5737,"906301","Adenovirus ANTIGENO"
5738,"906302","ANTIGENO P 24 Virus de Inmunodeficiencia Humana 1"
5739,"906303","ANTIGENOS BACTERIANOS MANUAL O SEMIAUTOMATIZADO"
5740,"810123","ARTRODESIS UNION CERVICOTORACICA VIA POSTERIOR CON INSTRUMENTACION ABIERTA"
5741,"810124","ARTRODESIS UNION CERVICOTORACICA VIA POSTERIOR CON INSTRUMENTACION PERCUTANEA"
5742,"810203","ARTRODESIS CERVICAL DE NIVEL C2 O POR DEBAJO DE UNA A TRES VERTEBRAS VIA ANTERIOR O LATERAL CON INSTRUMENTACION"
5743,"810205","ARTRODESIS CERVICAL DE NIVEL C2 O POR DEBAJO DE MAS DE TRES VERTEBRAS VIA ANTERIOR O LATERAL CON INSTRUMENTACION"
5744,"810207","ARTRODESIS CERVICAL DE NIVEL C2 O POR DEBAJO DE UNA A TRES VERTEBRAS VIA ANTERIOR O LATERAL SIN INSTRUMENTACION"
5745,"890243","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN DOLOR Y CUIDADOS PALIATIVOS"
5746,"890244","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN ENDOCRINOLOGIA"
5747,"890245","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN ENDOCRINOLOGIA PEDIATRICA"
5748,"890246","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN GASTROENTEROLOGIA"
5749,"890247","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN GASTROENTEROLOGIA PEDIATRICA"
5750,"852401","ESCISION DE PEZON ACCESORIO O SUPERNUMERARIO"
5751,"852601","ESCISION DE PEZON"
5752,"852602","ESCISION DE COMPLEJO AREOLA PEZON"
5753,"853001","PEXIA MAMARIA MAMOPEXIA UNILATERAL"
5754,"853002","PEXIA MAMARIA MAMOPEXIA BILATERAL"
5755,"853103","MAMOPLASTIA DE REDUCCION UNILATERAL"
5756,"870105","RADIOGRAFIA DE ARCO CIGOMATICO"
5757,"870107","RADIOGRAFIA DE HUESOS NASALES"
5758,"870108","RADIOGRAFIA DE SENOS PARANASALES"
5759,"870112","RADIOGRAFIA DE MAXILAR SUPERIOR"
5760,"870113","RADIOGRAFIA DE MAXILAR INFERIOR"
5761,"870114","RADIOGRAFIA PANORAMICA DE MAXILARES, SUPERIOR E INFERIOR ORTOPANTOMOGRAFIA"
5762,"870131","RADIOGRAFIA DE ARTICULACION TEMPOROMAXILAR ATM"
5763,"906304","ANTIGENOS FEBRILES MANUAL O SEMIAUTOMATIZADO"
5764,"906305","Arbovirus ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5765,"906306","Bordetella pertussi ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5766,"906307","Chlamydia trachomatis ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5767,"906308","Chlamydia trachomatis ANTIGENO MANUAL"
5768,"906310","Coxsackie A ANTIGENO POR NEUTRALIZACION SEMIAUTOMATIZADO O AUTOMATIZADO"
5769,"890248","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN GENETICA MEDICA"
5770,"890249","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN GERIATRIA"
5771,"890250","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN GINECOLOGIA Y OBSTETRICIA"
5772,"890251","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN HEMATOLOGIA"
5773,"890252","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN HEMATOLOGIA PEDIATRICA"
5774,"853104","MAMOPLASTIA DE REDUCCION BILATERAL"
5775,"853201","MAMOPLASTIA DE AUMENTO UNILATERAL CON DISPOSITIVO"
5776,"853202","MAMOPLASTIA DE AUMENTO BILATERAL CON DISPOSITIVO"
5777,"853203","MAMOPLASTIA ESTETICA DE AUMENTO UNILATERAL CON TEJIDO AUTOLOGO"
5778,"853204","MAMOPLASTIA ESTETICA DE AUMENTO BILATERAL CON TEJIDO AUTOLOGO"
5779,"853401","MAMOPLASTIA ONCOLOGICA UNILATERAL"
5780,"860103","BIOPSIA ESCISIONAL DE UÑA (LECHO O MATRIZ)"
5781,"860201","PRUEBA INTRADERMICA DE ALERGIA"
5782,"860202","PRUEBA EPICUTANEA DE ALERGIA (PRUEBA DE PARCHE)"
5783,"860203","PRUEBA INTRAEPIDERMICA DE ALERGIA CON ESCARIFICACION O PUNTURA (AEROALERGENOS ALIMENTOS VENENOS DE INSECTOS O MEDICAMENTOS)"
5784,"860204","PRUEBA INTRADERMOREACCION DE ESPOROTRIQUINA"
5785,"860205","TUBERCULINA PRUEBA DE MANTOUX"
5786,"860206","LEPROMINA PRUEBA DE MITSUDA"
5787,"860207","Leishmania PRUEBA DE MONTENEGRO"
5788,"860208","PRUEBA DE INTRADERMOREACCION PARA COMPROBAR INMUNIDAD CONTRA MICROORGANISMOS"
5789,"860209","Trypanosoma cruzi PRUEBA DE MACHADO GUERREIRO"
5790,"860210","ESTUDIO FOTOBIOLOGICO (FOTOPARCHE)"
5791,"861001","RESECCION QUIRURGICA DE MATERIALES EXOGENOS POR ALOGENOSIS EN BLOQUE"
5792,"870440","RADIOGRAFIAS INTRAORALES OCLUSALES"
5793,"870450","RADIOGRAFIAS INTRAORALES PERIAPICALES MILIMETRADAS"
5794,"870451","RADIOGRAFIAS INTRAORALES PERIAPICALES DIENTES ANTERIORES SUPERIORES"
5795,"870452","RADIOGRAFIAS INTRAORALES PERIAPICALES DIENTES ANTERIORES INFERIORES"
5796,"870453","RADIOGRAFIAS INTRAORALES PERIAPICALES ZONA DE CANINOS"
5797,"870454","RADIOGRAFIAS INTRAORALES PERIAPICALES PREMOLARES"
5798,"890253","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN HEPATOLOGIA"
5799,"890254","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN INFECTOLOGIA"
5800,"890255","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN MASTOLOGIA"
5801,"890256","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN MEDICINA AEROESPACIAL"
5802,"890257","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN MEDICINA ALTERNATIVA (AYURVEDA)"
5803,"906312","Coxsackie B ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5804,"906314","Cryptococcus neoformans ANTIGENO"
5805,"906315","Entamoeba histolItica ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5806,"906316","Giardia lamblia MANUAL"
5807,"906317","Hepatitis B ANTIGENO DE SUPERFICIE Ag HBs"
5808,"906318","Hepatitis B ANTIGENO e Ag HBe SEMIAUTOMATIZADO O AUTOMATIZADO"
5809,"877940","VAGINOGRAFIA"
5810,"877941","GENITOGRAFIA"
5811,"877951","VESICULOGRAFIA"
5812,"877971","EPIDIDIMOGRAFIA DE CONTRASTE"
5813,"877980","CAVERNOGRAFIA Y CAVERNOMETRIA"
5814,"877981","DEFERENTOGRAFIA O VASOGRAFIA"
5815,"878101","ARTERIOGRAFIA PERIFERICA DE UNA EXTREMIDAD SUPERIOR"
5816,"890258","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN MEDICINA ALTERNATIVA (HOMEOPATICA)"
5817,"890259","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN MEDICINA ALTERNATIVA (MEDICINA TRADICIONAL CHINA)"
5818,"890260","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN MEDICINA ALTERNATIVA (NATUROPATIA)"
5819,"890261","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN MEDICINA DEL DEPORTE"
5820,"890262","CONSULTA DE PRIMERA VEZ POR ESPECIALISTA EN MEDICINA DEL TRABAJO O SEGURIDAD Y SALUD EN EL TRABAJO"
5821,"818101","REEMPLAZO PROTESICO PARCIAL DE HOMBRO VIA ABIERTA"
5822,"818201","REPARACION DE LUXACION RECURRENTE DE HOMBRO VIA ABIERTA"
5823,"818202","REPARACION DE LUXACION RECURRENTE DE HOMBRO VIA ARTROSCOPICA"
5824,"818203","REVISION DE REPARACION DE LUXACION RECURRENTE DE HOMBRO VIA ABIERTA"
5825,"818204","REVISION DE REPARACION DE LUXACION RECURRENTE DE HOMBRO VIA ARTROSCOPICA"
5826,"818301","ACROMIOPLASTIA VIA ABIERTA"
5827,"818302","ACROMIOPLASTIA POR ARTROSCOPIA"
5828,"818303","CORACOPLASTIA POR ARTROSCOPIA"
5829,"818305","ARTROPLASTIA ACROMIO-CLAVICULAR"
5830,"818306","ARTROPLASTIA POR INTERPOSICION O RESECCION HOMBRO"
5831,"818307","REPARACION DE HOMBRO POR ARTROSCOPIA"
5832,"818400","REEMPLAZO TOTAL PROTESICO DE CODO SOD"
5833,"903408","ALFA 2 ANTIPLASMINA FUNCIONAL"
5834,"903409","APOLIPOPROTEINAS A1 SEMIAUTOMATIZADA"
5835,"903410","APOLIPOPROTEINAS B SEMIAUTOMATIZADA"
5836,"903411","APOLIPOPROTEINAS A1 AUTOMATIZADA"
5837,"903412","APOLIPOPROTEINAS B AUTOMATIZADA"
5838,"903415","BETA TROMBOGLOBULINA"
5839,"903416","CERULOPLASMINA SEMIAUTOMATIZADA"
5840,"782533","GRAPADO EPIFISIARIO DE TIBIA Y PERONE"
5841,"782541","ACORTAMIENTO DE TIBIA O PERONE MEDIANTE RESECCION (OSTEOTOMIA)"
5842,"782543","ACORTAMIENTO DE TIBIA Y PERONE MEDIANTE RESECCION (OSTEOTOMIA)"
5843,"782611","EPIFISIODESIS ABIERTA DE TARSIANOS O METATARSIANOS (UNA O MAS)"
5844,"782621","EPIFISIODESIS PERCUTANEA DE TARSIANOS O METATARSIANOS (UNA O MAS)"
5845,"782631","GRAPADO EPIFISIARIO DE TARSIANOS O METATARSIANOS (UNA O MAS)"
5846,"891908","MONITORIZACION INTRAOPERATORIA DEL SISTEMA NERVIOSO PERIFERICO"
5847,"892001","URODINAMIA ESTANDAR"
5848,"892003","URODINAMIA CON VALORACION ANATOMICA"
5849,"892100","MANOMETRIA PIELICA SOD"
5850,"892200","CISTOMETROGRAMA SOD"
5851,"892301","ELECTROMIOGRAFIA ESFINTER URETRAL"
5852,"853402","MAMOPLASTIA ONCOLOGICA BILATERAL"
5853,"854001","MASTECTOMIA SUBCUTANEA CON RECONSTRUCCION SIMULTANEA"
5854,"854002","EXTIRPACION DE TEJIDO MAMARIO MASTECTOMIA SUBCUTANEA"
5855,"854101","MASTECTOMIA SIMPLE UNILATERAL"
5856,"854102","MASTECTOMIA SIMPLE UNILATERAL POR GLANDULA SUPERNUMERARIA"
5857,"854103","MASTECTOMIA SIMPLE UNILATERAL CON PRESERVACION DE PIEL O COMPLEJO AREOLA PEZON"
5858,"878111","ARTERIOGRAFIA PERIFERICA DE MIEMBROS SUPERIORES BILATERAL CON AORTOGRAMA TORACICO"
5859,"878201","ARTERIOGRAFIA PERIFERICA DE UNA EXTREMIDAD INFERIOR POR PUNCION"
5860,"878301","FLEBOGRAFIA DE MIEMBRO SUPERIOR"
5861,"878401","FLEBOGRAFIA DE MIEMBRO INFERIOR"
5862,"878501","LINFANGIOGRAFIA DE UN MIEMBRO SUPERIOR"
5863,"878502","LINFANGIOGRAFIA DE AMBOS MIEMBROS SUPERIORES"
5864,"861002","RESECCION QUIRURGICA DE MATERIALES EXOGENOS POR ALOGENOSIS CIRCUNFERENCIAL"
5865,"861101","DRENAJE DE COLECCION SUPERFICIAL DE PIEL O TEJIDO CELULAR SUBCUTANEO POR INCISION O ASPIRACION"
5866,"861102","DRENAJE DE COLECCION PROFUNDA EN PIEL O TEJIDO CELULAR SUBCUTANEO POR INCISION O ASPIRACION"
5867,"861103","DRENAJE DE HEMATOMA SUBUNGUEAL POR INCISION O ASPIRACION"
5868,"861104","DRENAJE DE COLECCION PROFUNDA DE TEJIDOS BLANDOS"
5869,"861201","EXTRACCION DE CUERPO EXTRAÑO EN PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA GENERAL POR INCISION"
5870,"818500","REEMPLAZO PARCIAL PROTESICO DE CODO SOD"
5871,"818601","ARTROPLASTIA POR INTERPOSICION O RESECCION DEL CODO"
5872,"818602","RECONSTRUCCION SECUNDARIA DE LIGAMENTOS DE CODO CON AUTO O ALOINJERTO"
5873,"818603","LIBERACION ANTERIOR O POSTERIOR DE CODO PARA CONTRACTURA"
5874,"818604","REPARACION AGUDA DE LIGAMIENTO COLATERAL CODO"
5875,"818606","CONDROPLASTIA DEL CODO, VIA ARTROSCOPICA"
5876,"782641","ACORTAMIENTO DE TARSIANOS O METATARSIANOS MEDIANTE RESECCION (OSTEOTOMIA) (UNA O MAS)"
5877,"782711","EPIFISIODESIS ABIERTA DE FALANGES DE MANO (UNA O MAS)"
5878,"782721","EPIFISIODESIS PERCUTANEA DE FALANGES DE MANO (UNA O MAS)"
5879,"782731","GRAPADO EPIFISIARIO DE FALANGES DE MANO (UNA O MAS)"
5880,"782741","ACORTAMIENTO DE FALANGES DE MANO MEDIANTE RESECCION (OSTEOTOMIA) (UNA O MAS)"
5881,"782751","EPIFISIODESIS ABIERTA DE FALANGES DE PIE (UNA O MAS)"
5882,"906319","Hepatitis delta ANTIGENO Ag HVD SEMIAUTOMATIZADO O AUTOMATIZADO"
5883,"906320","Herpes simplex ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5884,"906321","Influenza ANTIGENO"
5885,"906322","Legionella spp ANTIGENO"
5886,"906323","Neisseria gonorrhoeae ANTIGENO"
5887,"906324","Parainfluenza TIPO 1 3 ANTIGENO"
5888,"870455","RADIOGRAFIAS INTRAORALES PERIAPICALES MOLARES"
5889,"870456","RADIOGRAFIAS INTRAORALES PERIAPICALES JUEGO COMPLETO"
5890,"870460","RADIOGRAFIAS INTRAORALES CORONALES"
5891,"870601","RADIOGRAFIA DE TEJIDOS BLANDOS DE CUELLO"
5892,"870602","RADIOGRAFIA DE CAVUM FARINGEO"
5893,"870603","RADIOGRAFIA DE FARINGE FARINGOGRAFIA"
5894,"871010","RADIOGRAFIA DE COLUMNA CERVICAL"
5895,"810208","ARTRODESIS CERVICAL DE NIVEL C2 O POR DEBAJO DE MAS DE TRES VERTEBRAS VIA ANTERIOR O LATERAL SIN INSTRUMENTACION"
5896,"907107","UROBILINOGENO EN ORINA PARCIAL"
5897,"907108","GLOBULOS ROJOS MORFOLOGIA EN ORINA"
5898,"907109","DENSIDAD URINARIA"
5899,"907201","ESPERMOGRAMA BASICO"
5900,"907202","MOCO CERVICAL ANALISIS"
5901,"864102","RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO AREA GENERAL, ENTRE TRES A CINCO CENTIMETROS"
5902,"864103","RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO AREA GENERAL, ENTRE CINCO A DIEZ CENTIMETROS"
5903,"864104","RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO AREA GENERAL, DE MAS DE DIEZ CENTIMETROS"
5904,"864105","RESECCION DE TUMOR BENIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO AREA GENERAL, CON REPARACION (COLGAJO O INJERTO)"
5905,"864106","RESECCION DE TUMOR MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO AREA GENERAL, CON REPARACION (COLGAJO O INJERTO)"
5906,"854201","MASTECTOMIA SIMPLE BILATERAL"
5907,"854202","MASTECTOMIA SIMPLE BILATERAL POR GLANDULA SUPERNUMERARIA"
5908,"854203","MASTECTOMIA SIMPLE BILATERAL CON PRESERVACION DE PIEL O COMPLEJO AREOLA PEZON"
5909,"854301","MASTECTOMIA SIMPLE CON ESCISION DE GANGLIOS LINFATICOS REGIONALES"
5910,"854401","MASTECTOMIA SIMPLE AMPLIADA BILATERAL VIA ABIERTA"
5911,"854501","ESCISION DE MAMA, MUSCULOS PECTORALES Y GANGLIO LINFATICO REGIONALES"
5912,"906325","Pneumocystis carinii ANTIGENO MANUAL O SEMIAUTOMATIZADO O AUTOMATIZADO"
5913,"906326","Rotavirus ANTIGENOS SEMIAUTOMATIZADO O AUTOMATIZADO"
5914,"906327","Rotavirus ANTIGENOS MANUAL"
5915,"906328","Salmonella spp IDENTIFICACION MANUAL"
5916,"906329","Virus Sincitial Respiratorio ANTIGENO"
5917,"906331","Streptococcus pneumoniae ANTIGENO"
5918,"782761","EPIFISIODESIS PERCUTANEA DE FALANGES DE PIE (UNA O MAS)"
5919,"782771","GRAPADO EPIFISIARIO DE FALANGES DE PIE (UNA O MAS)"
5920,"782781","ACORTAMIENTO DE FALANGES DE PIE MEDIANTE RESECCION (OSTEOTOMIA) (UNA O MAS)"
5921,"783001","TRANSPOSICION OSEA EN HUESOS LARGOS CON COLOCACION DE TUTOR EXTERNO"
5922,"783201","ALARGAMIENTO DE HUMERO POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION U OSTEOTOMIA"
5923,"783202","ALARGAMIENTO DE HUMERO POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION U OSTEOTOMIA"
5924,"906332","Hepatitis B HBsAg ANTIGENO DE SUPERFICIE PRUEBA DE NEUTRALIZACION AUTOMATIZADA"
5925,"906333","Aspergillus spp ANTIGENO (GALACTOMANAN) SEMIAUTOMATIZADO O AUTOMATIZADO"
5926,"906334","CAndida spp ANTIGENO"
5927,"906335","Cryptosporidium spp ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5928,"906336","Giardia lamblia ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5929,"906337","Histoplasma capsulatum ANTIGENO SEMIAUTOMATIZADO O AUTOMATIZADO"
5930,"861202","EXTRACCION DE CUERPO EXTRAÑO EN PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL POR INCISION"
5931,"861203","EXTRACCION DE ANTICONCEPTIVOS SUBDERMICOS POR INCISION"
5932,"861401","INFILTRACION INTRALESIONAL CON MEDICAMENTO HASTA DE CINCO LESIONES"
5933,"861402","INFILTRACION INTRALESIONAL CON MEDICAMENTO ENTRE CINCO A DIEZ LESIONES"
5934,"861403","INFILTRACION INTRALESIONAL CON MEDICAMENTO DE MAS DE DIEZ LESIONES"
5935,"861410","TATUAJE INTRADERMICO O INYECCION DE PIGMENTOS OPACOS INSOLUBLES"
5936,"861411","INYECCION DE MATERIAL MIORELAJANTE (TOXINA BOTULINICA)"
5937,"861801","INSERCION DE ANTICONCEPTIVOS SUBDERMICOS"
5938,"861803","INSERCION DE CATETER SUBDERMICO (EPIDERMOCLISIS)"
5939,"861804","INSERCION DE ESTIMULADOR ELECTRICO TRANSCUTANEO"
5940,"861805","INSERCION DE BOMBA DE INFUSION TOTALMENTE IMPLANTABLE"
5941,"861902","REVISION DE DISPOSITIVO DE INFUSION"
5942,"882132","ECOGRAFIA DOPPLER DE OTROS VASOS PERIFERICOS DEL CUELLO"
5943,"882203","ECOGRAFIA DOPPLER DE VASOS ABDOMINALES O PELVICOS"
5944,"882212","ECOGRAFIA DOPPLER DE AORTA ABDOMINAL"
5945,"882222","ECOGRAFIA DOPPLER DE ARTERIAS RENALES"
5946,"882232","ECOGRAFIA DOPPLER DE ARTERIAS MESENTERICAS"
5947,"882242","ECOGRAFIA DOPPLER DE TRONCO CELIACO"
5948,"854502","MASTECTOMIA RADICAL MODIFICADA UNILATERAL"
5949,"854601","MASTECTOMIA RADICAL BILATERAL VIA ABIERTA"
5950,"854701","ESCISION DE MAMA, MUSCULOS, GANGLIOS LINFATICOS (AXILARES, CLAVICULARES, SUPRACLAVICULARES, MAMARIOS INTERNOS Y MEDIASTINICOS)"
5951,"854801","MASTECTOMIA RADICAL AMPLIADA BILATERAL VIA ABIERTA"
5952,"857101","RECONSTRUCCION DE MAMA UNILATERAL CON DISPOSITIVO"
5953,"857102","RECONSTRUCCION DE MAMA BILATERAL CON DISPOSITIVO"
5954,"864201","RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, HASTA UN CENTIMETRO"
5955,"864202","RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE UNO A DOS CENTIMETROS"
5956,"864203","RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE DOS A TRES CENTIMETROS"
5957,"864204","RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE TRES A CINCO CENTIMETROS"
5958,"864205","RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, DE MAS DE CINCO CENTIMETROS"
5959,"882252","ECOGRAFIA DOPPLER DE VENA CAVA"
5960,"882262","ECOGRAFIA DOPPLER DE ARTERIAS ILIACAS"
5961,"882270","PLETISMOGRAFIA ARTERIAL PENEANA"
5962,"882272","ECOGRAFIA DOPPLER DE VASOS DEL PENE"
5963,"882282","ECOGRAFIA DOPPLER DE VASOS ESCROTALES"
5964,"882292","ECOGRAFIA DOPPLER CON EVALUACION DE FLUJO SANGUINEO EN MASAS ABDOMINALES"
5965,"871019","RADIOGRAFIA DE COLUMNA UNION CERVICO DORSAL"
5966,"871020","RADIOGRAFIA DE COLUMNA TORACICA"
5967,"871030","RADIOGRAFIA DE COLUMNA DORSOLUMBAR"
5968,"871040","RADIOGRAFIA DE COLUMNA LUMBOSACRA"
5969,"871050","RADIOGRAFIA DE SACRO COCCIX"
5970,"871060","RADIOGRAFIA DE COLUMNA VERTEBRAL TOTAL"
5971,"871061","RADIOGRAFIA PANORAMICA DE COLUMNA (GONIOMETRIA U ORTOGRAMA) FORMATO 14"" X 36"" (ADULTOS)"
5972,"892302","ELECTROMIOGRAFIA ESFINTER VESICAL"
5973,"892400","UROFLUJOMETRIA SOD"
5974,"892500","PERFIL DE PRESION URETRAL SOD"
5975,"892600","ESFINTEROMANOMETRIA SOD"
5976,"892800","CISTOMETRIA SOD"
5977,"892901","TOMA NO QUIRURGICA DE MUESTRA O TEJIDO VAGINAL PARA ESTUDIO CITOLOGICO"
5978,"878601","LINFANGIOGRAFIA DE MIEMBRO INFERIOR"
5979,"878602","LINFANGIOGRAFIA DE AMBOS MIEMBROS INFERIORES"
5980,"878711","ARTROGRAFIA DE HOMBRO"
5981,"878721","ARTROGRAFIA DE CODO"
5982,"878731","ARTROGRAFIA DE MUÑECA"
5983,"878811","ARTROGRAFIA DE CADERA"
5984,"878812","ARTROGRAFIA DE RODILLA"
5985,"903417","CERULOPLASMINA AUTOMATIZADA"
5986,"903418","COLIGLICINA"
5987,"903419","COLINESTERASA EN ERITROCITOS ACETILCOLINESTERASA"
5988,"903420","COLINESTERASA SERICA"
5989,"903421","COPROPORFIRINAS EN ORINA DE 24 HORAS"
5990,"903422","COPROPORFIRINAS EN ORINA DE 24 HORAS AUTOMATIZADA"
5991,"903423","D- XILOSA PRUEBA DE ABSORCION"
5992,"878831","ARTROGRAFIA DE TOBILLO"
5993,"878901","ARTERIOGRAFIA   PERIFERICA A TRAVES DE CATETER PREVIAMENTE COLOCADO"
5994,"878902","FARMACOANGIOGRAFIA PERCUTANEA"
5995,"878903","VENOGRAFIA SELECTIVA"
5996,"878904","LINFANGIOGRAFIA"
5997,"878905","ABLACION DE LESION O TEJIDO VIA PERCUTANEA"
5998,"879111","TOMOGRAFIA COMPUTADA DE CRANEO SIMPLE"
5999,"906338","Plasmodium spp ANTIGENO MANUAL O SEMIAUTOMATIZADO O AUTOMATIZADO"
6000,"906339","Clostridium difficile ANTIGENO A Y B"
6001,"906340","SARS CoV 2 COVID-19 ANTIGENO"
6002,"906401","ACETILCOLINA RECEPTORES ANTICUERPOS BLOQUEADORES AUTOMATIZADO"
6003,"906404","ADN CADENA SENCILLA ANTICUERPOS SEMIAUTOMATIZADO O AUTOMATIZADO"
6004,"906405","ADRENAL AUTOANTICUERPOS SEMIAUTOMATIZADA O AUTOMATIZADA"
6005,"892903","PENOSCOPIA"
